time,open,high,low,close,volume
2026-01-04,3127.11000000,3167.22000000,3118.75000000,3144.70000000,181576.06860000
2026-01-05,3144.71000000,3265.66000000,3135.02000000,3224.99000000,382446.66180000
2026-01-06,3224.99000000,3308.86000000,3183.27000000,3296.84000000,412503.50660000
2026-01-07,3296.83000000,3296.84000000,3125.42000000,3168.72000000,321350.12250000
2026-01-08,3168.72000000,3184.39000000,3054.65000000,3106.65000000,343616.10050000
2026-01-09,3106.66000000,3148.41000000,3058.69000000,3088.40000000,274587.45330000
2026-01-10,3088.40000000,3104.12000000,3077.99000000,3086.72000000,82341.05460000
2026-01-11,3086.72000000,3147.27000000,3084.46000000,3123.45000000,149381.29650000
2026-01-12,3123.46000000,3171.49000000,3065.55000000,3095.75000000,297373.46810000
2026-01-13,3095.75000000,3367.79000000,3091.96000000,3325.82000000,457782.28160000
2026-01-14,3325.83000000,3402.89000000,3280.48000000,3354.92000000,503440.07590000
2026-01-15,3354.92000000,3384.19000000,3273.72000000,3318.69000000,389993.83600000
2026-01-16,3318.70000000,3326.79000000,3253.01000000,3296.28000000,223921.78760000
2026-01-17,3296.28000000,3330.26000000,3283.96000000,3310.56000000,124325.03030000
2026-01-18,3310.56000000,3368.82000000,3278.86000000,3284.03000000,173354.30260000
2026-01-19,3284.04000000,3284.58000000,3165.38000000,3189.55000000,442540.55960000
2026-01-20,3189.56000000,3200.50000000,2920.00000000,2939.88000000,518166.47870000
2026-01-21,2939.88000000,3069.07000000,2866.11000000,2982.27000000,577800.24810000
2026-01-22,2982.28000000,3038.33000000,2906.02000000,2952.69000000,291660.73490000
2026-01-23,2952.70000000,3019.26000000,2892.40000000,2956.41000000,318415.33170000
2026-01-24,2956.41000000,2970.41000000,2943.84000000,2953.22000000,92082.90390000
2026-01-25,2953.23000000,2960.29000000,2787.00000000,2816.89000000,380186.53260000
2026-01-26,2816.90000000,2951.21000000,2812.37000000,2930.35000000,485169.33720000
2026-01-27,2930.35000000,3035.08000000,2899.77000000,3026.77000000,478792.39880000
2026-01-28,3026.77000000,3045.78000000,2983.67000000,3010.78000000,296607.65490000
2026-01-29,3010.78000000,3013.50000000,2754.53000000,2822.59000000,561288.59790000
2026-01-30,2822.60000000,2828.65000000,2636.01000000,2707.38000000,793279.62520000
2026-01-31,2707.37000000,2714.64000000,2250.00000000,2451.95000000,1113097.71320000
2026-02-01,2451.96000000,2475.98000000,2222.00000000,2270.15000000,1026573.94660000
2026-02-02,2270.16000000,2396.62000000,2157.14000000,2347.02000000,1248535.21140000
2026-02-03,2347.01000000,2359.88000000,2110.00000000,2233.72000000,1321099.38670000
2026-02-04,2233.72000000,2295.74000000,2076.68000000,2148.26000000,1264743.43000000
2026-02-05,2148.25000000,2173.77000000,1818.18000000,1826.83000000,1952286.69510000
2026-02-06,1826.83000000,2093.94000000,1747.80000000,2063.38000000,2102311.55730000
2026-02-07,2063.37000000,2121.70000000,1994.57000000,2087.08000000,1142616.44870000
2026-02-08,2087.08000000,2152.03000000,2064.10000000,2089.74000000,482837.25150000
2026-02-09,2089.73000000,2147.73000000,2008.62000000,2105.02000000,625378.55690000
2026-02-10,2105.02000000,2124.71000000,1989.38000000,2022.67000000,574321.69080000
2026-02-11,2022.67000000,2032.31000000,1903.19000000,1941.18000000,529655.81770000
2026-02-12,1941.19000000,2001.42000000,1897.24000000,1947.85000000,427567.14690000
2026-02-13,1947.85000000,2073.68000000,1924.72000000,2048.72000000,425649.76980000
2026-02-14,2048.72000000,2107.67000000,2042.37000000,2086.59000000,220677.23550000
2026-02-15,2086.59000000,2103.32000000,1928.88000000,1966.58000000,834778.09520000
2026-02-16,1966.59000000,2023.51000000,1937.24000000,1998.33000000,351347.94330000
2026-02-17,1998.34000000,2015.33000000,1941.66000000,1991.66000000,406246.94270000
2026-02-18,1991.67000000,2039.05000000,1923.78000000,1955.91000000,393639.00860000
2026-02-19,1955.90000000,1987.55000000,1907.00000000,1949.08000000,300257.07330000
2026-02-20,1949.08000000,1981.18000000,1922.97000000,1968.88000000,386253.55570000
2026-02-21,1968.88000000,1995.56000000,1955.62000000,1973.35000000,179173.84560000
2026-02-22,1973.35000000,1983.13000000,1935.00000000,1957.82000000,155325.64820000
2026-02-23,1957.82000000,1958.33000000,1837.13000000,1856.30000000,547359.48690000
2026-02-24,1856.30000000,1869.58000000,1800.00000000,1851.94000000,438064.02840000
2026-02-25,1851.95000000,2148.39000000,1846.74000000,2057.48000000,682979.43780000
2026-02-26,2057.48000000,2083.33000000,1975.35000000,2027.68000000,439783.35660000
2026-02-27,2027.68000000,2063.52000000,1887.00000000,1929.84000000,428687.23400000
2026-02-28,1929.84000000,1984.99000000,1835.36000000,1964.51000000,461680.98350000
2026-03-01,1964.51000000,2054.80000000,1907.41000000,1939.71000000,529196.84640000
2026-03-02,1939.71000000,2090.00000000,1920.00000000,2027.35000000,577406.37490000
2026-03-03,2027.34000000,2041.48000000,1929.56000000,1982.80000000,509329.85340000
2026-03-04,1982.81000000,2199.00000000,1945.08000000,2127.28000000,737644.81520000
2026-03-05,2127.28000000,2163.66000000,2054.75000000,2072.86000000,432157.81260000
2026-03-06,2072.86000000,2093.33000000,1955.95000000,1978.68000000,411597.75690000
2026-03-07,1978.68000000,1996.04000000,1948.09000000,1969.59000000,184459.82000000
2026-03-08,1969.60000000,1979.80000000,1916.14000000,1937.10000000,391189.73170000
2026-03-09,1937.11000000,2053.52000000,1929.65000000,1992.98000000,550825.48830000
2026-03-10,1992.97000000,2088.19000000,1991.00000000,2036.51000000,463411.87390000
2026-03-11,2036.50000000,2085.58000000,2007.17000000,2051.97000000,350061.25600000
2026-03-12,2051.97000000,2095.00000000,2017.59000000,2073.52000000,400507.81320000
2026-03-13,2073.51000000,2209.03000000,2070.12000000,2092.22000000,599657.03990000
2026-03-14,2092.21000000,2106.09000000,2061.60000000,2096.16000000,152500.58220000
2026-03-15,2096.16000000,2202.87000000,2083.35000000,2178.30000000,280825.93770000
2026-03-16,2178.29000000,2386.02000000,2164.73000000,2352.97000000,845892.77560000
2026-03-17,2352.97000000,2376.66000000,2294.15000000,2317.39000000,493831.10160000
2026-03-18,2317.38000000,2350.00000000,2153.21000000,2203.39000000,488040.88870000
2026-03-19,2203.39000000,2233.72000000,2099.38000000,2137.81000000,490791.67900000
2026-03-20,2137.82000000,2176.84000000,2116.88000000,2146.22000000,300156.17780000
2026-03-21,2146.21000000,2168.27000000,2070.78000000,2084.87000000,132559.46460000
2026-03-22,2084.86000000,2127.21000000,2026.00000000,2053.89000000,313070.55720000
2026-03-23,2053.90000000,2198.57000000,2023.04000000,2152.03000000,614508.43690000
2026-03-24,2152.03000000,2175.16000000,2103.02000000,2156.23000000,316703.47280000
2026-03-25,2156.22000000,2199.02000000,2146.35000000,2169.02000000,275641.52550000
2026-03-26,2169.02000000,2172.19000000,2034.54000000,2060.43000000,338010.62380000
2026-03-27,2060.43000000,2077.19000000,1970.93000000,1992.75000000,394873.52480000
2026-03-28,1992.76000000,2047.45000000,1983.17000000,1994.74000000,154831.80550000
2026-03-29,1994.74000000,2019.65000000,1938.82000000,1984.64000000,166726.73820000
2026-03-30,1984.65000000,2085.00000000,1980.28000000,2026.48000000,338304.43440000
2026-03-31,2026.48000000,2124.03000000,2012.64000000,2105.43000000,421897.90230000
2026-04-01,2105.43000000,2167.85000000,2082.08000000,2140.35000000,399227.37790000
2026-04-02,2140.35000000,2159.37000000,2017.04000000,2057.17000000,346872.83230000
2026-04-03,2057.18000000,2081.76000000,2040.66000000,2053.83000000,136266.63930000
2026-04-04,2053.83000000,2084.00000000,2044.63000000,2065.52000000,86504.44060000
2026-04-05,2065.51000000,2123.49000000,2021.50000000,2110.17000000,157353.31990000
2026-04-06,2110.17000000,2174.79000000,2087.50000000,2107.16000000,356054.28940000
2026-04-07,2107.16000000,2273.87000000,2060.24000000,2240.01000000,460094.80930000
2026-04-08,2240.01000000,2270.55000000,2179.78000000,2190.00000000,404717.63210000
2026-04-09,2190.00000000,2246.00000000,2157.31000000,2190.20000000,275317.95030000
2026-04-10,2190.17000000,2257.99000000,2176.10000000,2245.05000000,272899.08580000
2026-04-11,2245.06000000,2329.93000000,2229.00000000,2284.99000000,214785.40390000
2026-04-12,2285.00000000,2288.57000000,2175.00000000,2191.65000000,258156.88210000
2026-04-13,2191.64000000,2268.88000000,2175.68000000,2252.55000000,263499.79330000
